stkcd,trdate,clprice
601688 華泰證券,2014/07/28,8.312
601766 中國中車,2014/07/28,5.113
601800 中國交建,2014/07/28,3.931
601818 光大銀行,2014/07/28,2.516
601857 中國石油,2014/07/28,7.571
601901 方正證券,2014/07/28,6.09
601988 中國銀行,2014/07/28,2.598
601989 中國重工,2014/07/28,4.948
601998 中信銀行,2014/07/28,4.54
600000 浦發銀行,2014/07/25,8.974
600010 包鋼股份,2014/07/25,1.957
600015 華夏銀行,2014/07/25,6.61
600016 民生銀行,2014/07/25,6.069
600018 上港集團,2014/07/25,4.313
600028 中國石化,2014/07/25,4.86
600030 中信證券,2014/07/25,12.357
600036 招商銀行,2014/07/25,10.113
600048 保利地產,2014/07/25,6.101
600050 中國聯通,2014/07/25,3.457
600104 上汽集團,2014/07/25,15.478
600109 國金證券,2014/07/25,10.887
600111 北方稀土,2014/07/25,14.48
600150 中國船舶,2014/07/25,22.617
600518 康美藥業,2014/07/25,7.148
600519 貴州茅台,2014/07/25,146.391
600585 海螺水泥,2014/07/25,17.588
600637 東方明珠,2014/07/25,31.918
600795 國電電力,2014/07/25,2.25
600837 海通證券,2014/07/25,9.563
600887 伊利股份,2014/07/25,11.283
600893 中航動力,2014/07/25,23.032
600999 招商證券,2014/07/25,10.097
601006 大秦鐵路,2014/07/25,6.929
601088 中國神華,2014/07/25,14.759
601166 興業銀行,2014/07/25,10.037
601169 北京銀行,2014/07/25,5.775
601186 中國鐵建,2014/07/25,4.857
601288 農業銀行,2014/07/25,2.342
601318 中國平安,2014/07/25,20.839
601328 交通銀行,2014/07/25,3.701
601336 新華保險,2014/07/25,24.345
601390 中國中鐵,2014/07/25,2.737
601398 工商銀行,2014/07/25,3.365
601601 中國太保,2014/07/25,19.253
601628 中國人壽,2014/07/25,14.257
601668 中國建築,2014/07/25,3.064
601669 中國電建,2014/07/25,2.632
601688 華泰證券,2014/07/25,7.978
601766 中國中車,2014/07/25,5.025
601800 中國交建,2014/07/25,3.802
601818 光大銀行,2014/07/25,2.409
601857 中國石油,2014/07/25,7.426
601901 方正證券,2014/07/25,5.68
601988 中國銀行,2014/07/25,2.511
601989 中國重工,2014/07/25,4.819
601998 中信銀行,2014/07/25,4.36
600000 浦發銀行,2014/07/24,8.907
600010 包鋼股份,2014/07/24,1.922
600015 華夏銀行,2014/07/24,6.562
600016 民生銀行,2014/07/24,6.03
600018 上港集團,2014/07/24,4.256
600028 中國石化,2014/07/24,4.831
600030 中信證券,2014/07/24,12.21
600036 招商銀行,2014/07/24,9.969
600048 保利地產,2014/07/24,6.131
600050 中國聯通,2014/07/24,3.348
600104 上汽集團,2014/07/24,15.231
600109 國金證券,2014/07/24,10.747
600111 北方稀土,2014/07/24,13.87
600150 中國船舶,2014/07/24,22.247
600518 康美藥業,2014/07/24,7.068
600519 貴州茅台,2014/07/24,146.078
600585 海螺水泥,2014/07/24,17.462
600637 東方明珠,2014/07/24,31.918
600795 國電電力,2014/07/24,2.24
600837 海通證券,2014/07/24,9.484
600887 伊利股份,2014/07/24,11.297
600893 中航動力,2014/07/24,22.903
600999 招商證券,2014/07/24,10.031
601006 大秦鐵路,2014/07/24,6.871
601088 中國神華,2014/07/24,14.299
601166 興業銀行,2014/07/24,9.949
601169 北京銀行,2014/07/24,5.693
601186 中國鐵建,2014/07/24,4.828
601288 農業銀行,2014/07/24,2.294
601318 中國平安,2014/07/24,20.716
601328 交通銀行,2014/07/24,3.682
601336 新華保險,2014/07/24,24.126
601390 中國中鐵,2014/07/24,2.737
601398 工商銀行,2014/07/24,3.326
601601 中國太保,2014/07/24,19.076
601628 中國人壽,2014/07/24,14.208
601668 中國建築,2014/07/24,3.025
601669 中國電建,2014/07/24,2.632
601688 華泰證券,2014/07/24,7.85
601766 中國中車,2014/07/24,4.996
601800 中國交建,2014/07/24,3.772
601818 光大銀行,2014/07/24,2.39
601857 中國石油,2014/07/24,7.378
601901 方正證券,2014/07/24,5.64
601988 中國銀行,2014/07/24,2.492
601989 中國重工,2014/07/24,4.769
601998 中信銀行,2014/07/24,4.33
600000 浦發銀行,2014/07/23,8.677
600010 包鋼股份,2014/07/23,1.887
600015 華夏銀行,2014/07/23,6.367
600016 民生銀行,2014/07/23,5.865
600018 上港集團,2014/07/23,4.227
600028 中國石化,2014/07/23,4.774
600030 中信證券,2014/07/23,11.83
600036 招商銀行,2014/07/23,9.708
600048 保利地產,2014/07/23,5.698
600050 中國聯通,2014/07/23,3.289
600104 上汽集團,2014/07/23,14.746
600109 國金證券,2014/07/23,10.153
600111 北方稀土,2014/07/23,13.478
600150 中國船舶,2014/07/23,22.157
600518 康美藥業,2014/07/23,7.028
600519 貴州茅台,2014/07/23,146.399
600585 海螺水泥,2014/07/23,17.14
600637 東方明珠,2014/07/23,31.918
600795 國電電力,2014/07/23,2.23
600837 海通證券,2014/07/23,9.227
600887 伊利股份,2014/07/23,11.068
600893 中航動力,2014/07/23,23.022
600999 招商證券,2014/07/23,9.736
601006 大秦鐵路,2014/07/23,6.784
601088 中國神華,2014/07/23,13.879
601166 興業銀行,2014/07/23,9.434
601169 北京銀行,2014/07/23,5.505
601186 中國鐵建,2014/07/23,4.78
601288 農業銀行,2014/07/23,2.256
601318 中國平安,2014/07/23,20.171
601328 交通銀行,2014/07/23,3.585
601336 新華保險,2014/07/23,23.032
601390 中國中鐵,2014/07/23,2.698
601398 工商銀行,2014/07/23,3.288
601601 中國太保,2014/07/23,18.87
601628 中國人壽,2014/07/23,13.951
601668 中國建築,2014/07/23,2.986
601669 中國電建,2014/07/23,2.632
601688 華泰證券,2014/07/23,7.653
601766 中國中車,2014/07/23,4.928
601800 中國交建,2014/07/23,3.733
601818 光大銀行,2014/07/23,2.342
601857 中國石油,2014/07/23,7.281
601901 方正證券,2014/07/23,5.49
601988 中國銀行,2014/07/23,2.463
601989 中國重工,2014/07/23,4.779
601998 中信銀行,2014/07/23,4.11
600000 浦發銀行,2014/07/22,8.658
600010 包鋼股份,2014/07/22,1.867
600015 華夏銀行,2014/07/22,6.367
600016 民生銀行,2014/07/22,5.865
600018 上港集團,2014/07/22,4.227
600028 中國石化,2014/07/22,4.746
600030 中信證券,2014/07/22,11.712
600036 招商銀行,2014/07/22,9.621
600048 保利地產,2014/07/22,5.698
600050 中國聯通,2014/07/22,3.308
600104 上汽集團,2014/07/22,14.596
600109 國金證券,2014/07/22,10.028
600111 北方稀土,2014/07/22,13.584
600150 中國船舶,2014/07/22,21.667
600518 康美藥業,2014/07/22,6.904
600519 貴州茅台,2014/07/22,145.783
600585 海螺水泥,2014/07/22,16.79
600637 東方明珠,2014/07/22,31.918
600795 國電電力,2014/07/22,2.201
600837 海通證券,2014/07/22,9.019
600887 伊利股份,2014/07/22,11.083
600893 中航動力,2014/07/22,23.411
600999 招商證券,2014/07/22,9.64
601006 大秦鐵路,2014/07/22,6.62
601088 中國神華,2014/07/22,13.769
601166 興業銀行,2014/07/22,9.396
601169 北京銀行,2014/07/22,5.497
601186 中國鐵建,2014/07/22,4.703
601288 農業銀行,2014/07/22,2.256
601318 中國平安,2014/07/22,19.749
601328 交通銀行,2014/07/22,3.566
601336 新華保險,2014/07/22,22.156
601390 中國中鐵,2014/07/22,2.639
601398 工商銀行,2014/07/22,3.279
601601 中國太保,2014/07/22,18.594
601628 中國人壽,2014/07/22,13.743
601668 中國建築,2014/07/22,2.937
601669 中國電建,2014/07/22,2.632
601688 華泰證券,2014/07/22,7.614
601766 中國中車,2014/07/22,4.704
601800 中國交建,2014/07/22,3.693
601818 光大銀行,2014/07/22,2.332
601857 中國石油,2014/07/22,7.262
601901 方正證券,2014/07/22,5.52
601988 中國銀行,2014/07/22,2.473
601989 中國重工,2014/07/22,4.729
601998 中信銀行,2014/07/22,4.05
600000 浦發銀行,2014/07/21,8.582
600010 包鋼股份,2014/07/21,1.842
600015 華夏銀行,2014/07/21,6.327
600016 民生銀行,2014/07/21,5.787
600018 上港集團,2014/07/21,4.208
600028 中國石化,2014/07/21,4.651
600030 中信證券,2014/07/21,11.478
600036 招商銀行,2014/07/21,9.458
600048 保利地產,2014/07/21,5.619
600050 中國聯通,2014/07/21,3.318
600104 上汽集團,2014/07/21,14.349
600109 國金證券,2014/07/21,9.803
600111 北方稀土,2014/07/21,13.232
600150 中國船舶,2014/07/21,21.477
600518 康美藥業,2014/07/21,6.879
600519 貴州茅台,2014/07/21,143.8
600585 海螺水泥,2014/07/21,16.663
600637 東方明珠,2014/07/21,31.918
600795 國電電力,2014/07/21,2.201
600837 海通證券,2014/07/21,8.92
600887 伊利股份,2014/07/21,11.126
600893 中航動力,2014/07/21,23.242
600999 招商證券,2014/07/21,9.498
601006 大秦鐵路,2014/07/21,6.6
601088 中國神華,2014/07/21,13.619
601166 興業銀行,2014/07/21,9.211
601169 北京銀行,2014/07/21,5.481
601186 中國鐵建,2014/07/21,4.713
601288 農業銀行,2014/07/21,2.256
601318 中國平安,2014/07/21,19.572
601328 交通銀行,2014/07/21,3.556
601336 新華保險,2014/07/21,22.017
601390 中國中鐵,2014/07/21,2.63
601398 工商銀行,2014/07/21,3.269
601601 中國太保,2014/07/21,17.789
601628 中國人壽,2014/07/21,13.555
601668 中國建築,2014/07/21,2.947
601669 中國電建,2014/07/21,2.632
601688 華泰證券,2014/07/21,7.496
601766 中國中車,2014/07/21,4.665
601800 中國交建,2014/07/21,3.663
601818 光大銀行,2014/07/21,2.332
601857 中國石油,2014/07/21,7.233
601901 方正證券,2014/07/21,5.44
601988 中國銀行,2014/07/21,2.473
601989 中國重工,2014/07/21,4.699
601998 中信銀行,2014/07/21,4.01
600000 浦發銀行,2014/07/18,8.62
600010 包鋼股份,2014/07/18,1.827
600015 華夏銀行,2014/07/18,6.318
600016 民生銀行,2014/07/18,5.845
600018 上港集團,2014/07/18,4.227
600028 中國石化,2014/07/18,4.727
600030 中信證券,2014/07/18,11.566
600036 招商銀行,2014/07/18,9.438
600048 保利地產,2014/07/18,5.471
600050 中國聯通,2014/07/18,3.328
600104 上汽集團,2014/07/18,13.987
600109 國金證券,2014/07/18,9.973
600111 北方稀土,2014/07/18,13.378
600150 中國船舶,2014/07/18,21.188
600518 康美藥業,2014/07/18,6.821
600519 貴州茅台,2014/07/18,143.8
600585 海螺水泥,2014/07/18,16.741
600637 東方明珠,2014/07/18,31.918
600795 國電電力,2014/07/18,2.211
600837 海通證券,2014/07/18,8.99
600887 伊利股份,2014/07/18,10.64
600893 中航動力,2014/07/18,23.192
600999 招商證券,2014/07/18,9.583
601006 大秦鐵路,2014/07/18,6.629
601088 中國神華,2014/07/18,13.699
601166 興業銀行,2014/07/18,9.24
601169 北京銀行,2014/07/18,5.53
601186 中國鐵建,2014/07/18,4.703
601288 農業銀行,2014/07/18,2.256
601318 中國平安,2014/07/18,19.548
601328 交通銀行,2014/07/18,3.576
601336 新華保險,2014/07/18,21.4
601390 中國中鐵,2014/07/18,2.63
601398 工商銀行,2014/07/18,3.298
601601 中國太保,2014/07/18,17.602
601628 中國人壽,2014/07/18,13.525
601668 中國建築,2014/07/18,2.937
601669 中國電建,2014/07/18,2.632
601688 華泰證券,2014/07/18,7.564
601766 中國中車,2014/07/18,4.519
601800 中國交建,2014/07/18,3.683
601818 光大銀行,2014/07/18,2.313
601857 中國石油,2014/07/18,7.281
601901 方正證券,2014/07/18,5.37
601988 中國銀行,2014/07/18,2.473
601989 中國重工,2014/07/18,4.639
601998 中信銀行,2014/07/18,4.05
600000 浦發銀行,2014/07/17,8.591
600010 包鋼股份,2014/07/17,1.837
600015 華夏銀行,2014/07/17,6.294
600016 民生銀行,2014/07/17,5.845
600018 上港集團,2014/07/17,4.218
600028 中國石化,2014/07/17,4.736
600030 中信證券,2014/07/17,11.41
600036 招商銀行,2014/07/17,9.39
600048 保利地產,2014/07/17,5.255
600050 中國聯通,2014/07/17,3.308
600104 上汽集團,2014/07/17,13.749
600109 國金證券,2014/07/17,9.858
600111 北方稀土,2014/07/17,13.425
600150 中國船舶,2014/07/17,21.507
600518 康美藥業,2014/07/17,6.806
600519 貴州茅台,2014/07/17,137.342
600585 海螺水泥,2014/07/17,16.42
600637 東方明珠,2014/07/17,31.918
600795 國電電力,2014/07/17,2.201
600837 海通證券,2014/07/17,8.95
600887 伊利股份,2014/07/17,10.363
600893 中航動力,2014/07/17,22.982
600999 招商證券,2014/07/17,9.555
601006 大秦鐵路,2014/07/17,6.6
601088 中國神華,2014/07/17,13.759
601166 興業銀行,2014/07/17,9.143
601169 北京銀行,2014/07/17,5.546
601186 中國鐵建,2014/07/17,4.626
601288 農業銀行,2014/07/17,2.266
601318 中國平安,2014/07/17,19.597
601328 交通銀行,2014/07/17,3.566
601336 新華保險,2014/07/17,21.31
601390 中國中鐵,2014/07/17,2.6
601398 工商銀行,2014/07/17,3.298
601601 中國太保,2014/07/17,17.248
601628 中國人壽,2014/07/17,13.525
601668 中國建築,2014/07/17,2.848
601669 中國電建,2014/07/17,2.632
601688 華泰證券,2014/07/17,7.505
601766 中國中車,2014/07/17,4.528
601800 中國交建,2014/07/17,3.653
601818 光大銀行,2014/07/17,2.313
601857 中國石油,2014/07/17,7.272
601901 方正證券,2014/07/17,5.37
601988 中國銀行,2014/07/17,2.473
601989 中國重工,2014/07/17,4.639
601998 中信銀行,2014/07/17,4.05
600000 浦發銀行,2014/07/16,8.62
600010 包鋼股份,2014/07/16,1.857
600015 華夏銀行,2014/07/16,6.318
600016 民生銀行,2014/07/16,5.875
600018 上港集團,2014/07/16,4.275
600028 中國石化,2014/07/16,4.755
600030 中信證券,2014/07/16,11.39
600036 招商銀行,2014/07/16,9.438
600048 保利地產,2014/07/16,5.265
600050 中國聯通,2014/07/16,3.338
600104 上汽集團,2014/07/16,14.093
600109 國金證券,2014/07/16,10.013
600111 北方稀土,2014/07/16,13.431
600150 中國船舶,2014/07/16,21.597
600518 康美藥業,2014/07/16,7.006
600519 貴州茅台,2014/07/16,138.074
600585 海螺水泥,2014/07/16,16.517
600637 東方明珠,2014/07/16,31.918
600795 國電電力,2014/07/16,2.23
600837 海通證券,2014/07/16,8.999
600887 伊利股份,2014/07/16,10.435
600893 中航動力,2014/07/16,23.052
600999 招商證券,2014/07/16,9.583
601006 大秦鐵路,2014/07/16,6.552
601088 中國神華,2014/07/16,13.849
601166 興業銀行,2014/07/16,9.18
601169 北京銀行,2014/07/16,5.465
601186 中國鐵建,2014/07/16,4.674
601288 農業銀行,2014/07/16,2.266
601318 中國平安,2014/07/16,19.503
601328 交通銀行,2014/07/16,3.595
601336 新華保險,2014/07/16,21.549
601390 中國中鐵,2014/07/16,2.62
601398 工商銀行,2014/07/16,3.307
601601 中國太保,2014/07/16,17.344
601628 中國人壽,2014/07/16,13.634
601668 中國建築,2014/07/16,2.927
601669 中國電建,2014/07/16,2.632
601688 華泰證券,2014/07/16,7.545
601766 中國中車,2014/07/16,4.499
601800 中國交建,2014/07/16,3.683
601818 光大銀行,2014/07/16,2.311
601857 中國石油,2014/07/16,7.301
601901 方正證券,2014/07/16,5.37
601988 中國銀行,2014/07/16,2.473
601989 中國重工,2014/07/16,4.759
601998 中信銀行,2014/07/16,4.058
600000 浦發銀行,2014/07/15,8.61
600010 包鋼股份,2014/07/15,1.887
600015 華夏銀行,2014/07/15,6.278
600016 民生銀行,2014/07/15,5.865
600018 上港集團,2014/07/15,4.294
600028 中國石化,2014/07/15,4.765
600030 中信證券,2014/07/15,11.41
600036 招商銀行,2014/07/15,9.429
600048 保利地產,2014/07/15,5.127
600050 中國聯通,2014/07/15,3.328
600104 上汽集團,2014/07/15,14.111
600109 國金證券,2014/07/15,10.078
600111 北方稀土,2014/07/15,13.704
600150 中國船舶,2014/07/15,22.827
600518 康美藥業,2014/07/15,7.069
600519 貴州茅台,2014/07/15,137.395
600585 海螺水泥,2014/07/15,16.517
600637 東方明珠,2014/07/15,31.918
600795 國電電力,2014/07/15,2.162
600837 海通證券,2014/07/15,8.99
600887 伊利股份,2014/07/15,10.516
600893 中航動力,2014/07/15,23.999
600999 招商證券,2014/07/15,9.593
601006 大秦鐵路,2014/07/15,6.291
601088 中國神華,2014/07/15,13.799
601166 興業銀行,2014/07/15,9.198
601169 北京銀行,2014/07/15,5.451
601186 中國鐵建,2014/07/15,4.664
601288 農業銀行,2014/07/15,2.266
601318 中國平安,2014/07/15,19.607
601328 交通銀行,2014/07/15,3.556
601336 新華保險,2014/07/15,21.46
601390 中國中鐵,2014/07/15,2.6
601398 工商銀行,2014/07/15,3.317
601601 中國太保,2014/07/15,17.392
601628 中國人壽,2014/07/15,13.674
601668 中國建築,2014/07/15,2.819
601669 中國電建,2014/07/15,2.632
601688 華泰證券,2014/07/15,7.535
601766 中國中車,2014/07/15,4.626
601800 中國交建,2014/07/15,3.634
601818 光大銀行,2014/07/15,2.311
601857 中國石油,2014/07/15,7.281
601901 方正證券,2014/07/15,5.37
601988 中國銀行,2014/07/15,2.473
601989 中國重工,2014/07/15,4.948
601998 中信銀行,2014/07/15,4.058
600000 浦發銀行,2014/07/14,8.601
600010 包鋼股份,2014/07/14,1.797
600015 華夏銀行,2014/07/14,6.278
600016 民生銀行,2014/07/14,5.884
600018 上港集團,2014/07/14,4.304
600028 中國石化,2014/07/14,4.784
600030 中信證券,2014/07/14,11.429
600036 招商銀行,2014/07/14,9.4
600048 保利地產,2014/07/14,5.186
600050 中國聯通,2014/07/14,3.398
600104 上汽集團,2014/07/14,14.119
600109 國金證券,2014/07/14,10.153
600111 北方稀土,2014/07/14,13.538
600150 中國船舶,2014/07/14,22.867
600518 康美藥業,2014/07/14,6.957
600519 貴州茅台,2014/07/14,133.786
600585 海螺水泥,2014/07/14,16.614
600637 東方明珠,2014/07/14,31.918
600795 國電電力,2014/07/14,2.153
600837 海通證券,2014/07/14,9.009
600887 伊利股份,2014/07/14,10.156
600893 中航動力,2014/07/14,23.879
600999 招商證券,2014/07/14,9.631
601006 大秦鐵路,2014/07/14,6.301
601088 中國神華,2014/07/14,13.839
601166 興業銀行,2014/07/14,9.124
601169 北京銀行,2014/07/14,5.498
601186 中國鐵建,2014/07/14,4.645
601288 農業銀行,2014/07/14,2.256
601318 中國平安,2014/07/14,19.621
601328 交通銀行,2014/07/14,3.537
601336 新華保險,2014/07/14,21.669
601390 中國中鐵,2014/07/14,2.6
601398 工商銀行,2014/07/14,3.298
601601 中國太保,2014/07/14,17.373
601628 中國人壽,2014/07/14,13.693
601668 中國建築,2014/07/14,2.799
601669 中國電建,2014/07/14,2.632
601688 華泰證券,2014/07/14,7.555
601766 中國中車,2014/07/14,4.684
601800 中國交建,2014/07/14,3.614
601818 光大銀行,2014/07/14,2.302
601857 中國石油,2014/07/14,7.253
601901 方正證券,2014/07/14,5.37
601988 中國銀行,2014/07/14,2.463
601989 中國重工,2014/07/14,4.939
601998 中信銀行,2014/07/14,4.058
600000 浦發銀行,2014/07/11,8.544
600010 包鋼股份,2014/07/11,1.787
600015 華夏銀行,2014/07/11,6.229
600016 民生銀行,2014/07/11,5.884
600018 上港集團,2014/07/11,4.285
600028 中國石化,2014/07/11,4.755
600030 中信證券,2014/07/11,11.234
600036 招商銀行,2014/07/11,9.342
600048 保利地產,2014/07/11,5.147
600050 中國聯通,2014/07/11,3.368
600104 上汽集團,2014/07/11,13.784
600109 國金證券,2014/07/11,9.748
600111 北方稀土,2014/07/11,13.319
600150 中國船舶,2014/07/11,22.817
600518 康美藥業,2014/07/11,6.923
600519 貴州茅台,2014/07/11,126.729
600585 海螺水泥,2014/07/11,16.04
600637 東方明珠,2014/07/11,31.918
600795 國電電力,2014/07/11,2.124
600837 海通證券,2014/07/11,8.901
600887 伊利股份,2014/07/11,10.016
600893 中航動力,2014/07/11,23.949
