stkcd	trdate	clprice
600887 伊利股份	11/23/2015	15.027
600893 中航動力	11/23/2015	51.09
600958 東方證券	11/23/2015	24.98
600999 招商證券	11/23/2015	22.12
601006 大秦鐵路	11/23/2015	9.26
601088 中國神華	11/23/2015	15.47
601166 興業銀行	11/23/2015	16.41
601169 北京銀行	11/23/2015	9.79
601186 中國鐵建	11/23/2015	15.61
601211 國泰君安	11/23/2015	23.95
601288 農業銀行	11/23/2015	3.21
601318 中國平安	11/23/2015	34.97
601328 交通銀行	11/23/2015	6.62
601336 新華保險	11/23/2015	47.94
601390 中國中鐵	11/23/2015	12.67
601398 工商銀行	11/23/2015	4.65
601601 中國太保	11/23/2015	26.9
601628 中國人壽	11/23/2015	28.17
601668 中國建築	11/23/2015	6.74
601669 中國電建	11/23/2015	9.2
601688 華泰證券	11/23/2015	20.15
601766 中國中車	11/23/2015	14.704
601800 中國交建	11/23/2015	16.26
601818 光大銀行	11/23/2015	4.42
601857 中國石油	11/23/2015	8.92
601901 方正證券	11/23/2015	9.99
601985 中國核電	11/23/2015	10.41
601988 中國銀行	11/23/2015	4.02
601989 中國重工	11/23/2015	10.95
601998 中信銀行	11/23/2015	7.71
600000 浦發銀行	11/20/2015	18.47
600010 包鋼股份	11/20/2015	4.12
600015 華夏銀行	11/20/2015	11.3
600016 民生銀行	11/20/2015	8.809
600018 上港集團	11/20/2015	7.38
600028 中國石化	11/20/2015	5.17
600030 中信證券	11/20/2015	20.53
600036 招商銀行	11/20/2015	18.15
600048 保利地產	11/20/2015	9.71
600050 中國聯通	11/20/2015	6.82
600104 上汽集團	11/20/2015	19.96
600109 國金證券	11/20/2015	17.19
600111 北方稀土	11/20/2015	15.57
600150 中國船舶	11/20/2015	39.24
600518 康美藥業	11/20/2015	16.89
600519 貴州茅台	11/20/2015	213.72
600585 海螺水泥	11/20/2015	17.78
600637 東方明珠	11/20/2015	37.14
600795 國電電力	11/20/2015	4.25
600837 海通證券	11/20/2015	16.77
600887 伊利股份	11/20/2015	15.144
600893 中航動力	11/20/2015	52.48
600958 東方證券	11/20/2015	25.19
600999 招商證券	11/20/2015	22.29
601006 大秦鐵路	11/20/2015	9.36
601088 中國神華	11/20/2015	15.65
601166 興業銀行	11/20/2015	16.43
601169 北京銀行	11/20/2015	9.87
601186 中國鐵建	11/20/2015	15.61
601211 國泰君安	11/20/2015	24.59
601288 農業銀行	11/20/2015	3.23
601318 中國平安	11/20/2015	35.04
601328 交通銀行	11/20/2015	6.68
601336 新華保險	11/20/2015	47.66
601390 中國中鐵	11/20/2015	12.65
601398 工商銀行	11/20/2015	4.66
601601 中國太保	11/20/2015	27.08
601628 中國人壽	11/20/2015	28.21
601668 中國建築	11/20/2015	6.77
601669 中國電建	11/20/2015	9.16
601688 華泰證券	11/20/2015	20.5
601766 中國中車	11/20/2015	14.278
601800 中國交建	11/20/2015	15.86
601818 光大銀行	11/20/2015	4.46
601857 中國石油	11/20/2015	8.99
601901 方正證券	11/20/2015	10.36
601985 中國核電	11/20/2015	10.55
601988 中國銀行	11/20/2015	4.05
601989 中國重工	11/20/2015	11.07
601998 中信銀行	11/20/2015	7.74
600000 浦發銀行	11/19/2015	17.9
600010 包鋼股份	11/19/2015	4.09
600015 華夏銀行	11/19/2015	11.31
600016 民生銀行	11/19/2015	8.789
600018 上港集團	11/19/2015	7.38
600028 中國石化	11/19/2015	5.19
600030 中信證券	11/19/2015	21.07
600036 招商銀行	11/19/2015	18.2
600048 保利地產	11/19/2015	9.58
600050 中國聯通	11/19/2015	6.83
600104 上汽集團	11/19/2015	19.89
600109 國金證券	11/19/2015	17.44
600111 北方稀土	11/19/2015	15.41
600150 中國船舶	11/19/2015	38.99
600518 康美藥業	11/19/2015	16.91
600519 貴州茅台	11/19/2015	215.03
600585 海螺水泥	11/19/2015	17.77
600637 東方明珠	11/19/2015	36.4
600795 國電電力	11/19/2015	4.27
600837 海通證券	11/19/2015	17.1
600887 伊利股份	11/19/2015	15.154
600893 中航動力	11/19/2015	51.85
600958 東方證券	11/19/2015	25.71
600999 招商證券	11/19/2015	22.48
601006 大秦鐵路	11/19/2015	9.38
601088 中國神華	11/19/2015	15.7
601166 興業銀行	11/19/2015	16.32
601169 北京銀行	11/19/2015	9.65
601186 中國鐵建	11/19/2015	15.35
601211 國泰君安	11/19/2015	24.38
601288 農業銀行	11/19/2015	3.24
601318 中國平安	11/19/2015	35.31
601328 交通銀行	11/19/2015	6.74
601336 新華保險	11/19/2015	48.29
601390 中國中鐵	11/19/2015	12.47
601398 工商銀行	11/19/2015	4.68
601601 中國太保	11/19/2015	27.04
601628 中國人壽	11/19/2015	28.27
601668 中國建築	11/19/2015	6.81
601669 中國電建	11/19/2015	9.19
601688 華泰證券	11/19/2015	20.78
601766 中國中車	11/19/2015	14.129
601800 中國交建	11/19/2015	15.91
601818 光大銀行	11/19/2015	4.51
601857 中國石油	11/19/2015	9.04
601901 方正證券	11/19/2015	10.51
601985 中國核電	11/19/2015	10.46
601988 中國銀行	11/19/2015	4.08
601989 中國重工	11/19/2015	11.04
601998 中信銀行	11/19/2015	7.9
600000 浦發銀行	11/18/2015	17.39
600010 包鋼股份	11/18/2015	4.05
600015 華夏銀行	11/18/2015	11.29
600016 民生銀行	11/18/2015	8.749
600018 上港集團	11/18/2015	7.33
600028 中國石化	11/18/2015	5.16
600030 中信證券	11/18/2015	20.78
600036 招商銀行	11/18/2015	18.16
600048 保利地產	11/18/2015	9.67
600050 中國聯通	11/18/2015	6.65
600104 上汽集團	11/18/2015	19.81
600109 國金證券	11/18/2015	16.99
600111 北方稀土	11/18/2015	15.24
600150 中國船舶	11/18/2015	38.34
600518 康美藥業	11/18/2015	16.73
600519 貴州茅台	11/18/2015	214.66
600585 海螺水泥	11/18/2015	17.75
600637 東方明珠	11/18/2015	35.92
600795 國電電力	11/18/2015	4.27
600837 海通證券	11/18/2015	16.83
600887 伊利股份	11/18/2015	15.076
600893 中航動力	11/18/2015	50.89
600958 東方證券	11/18/2015	25.23
600999 招商證券	11/18/2015	22.12
601006 大秦鐵路	11/18/2015	9.35
601088 中國神華	11/18/2015	15.6
601166 興業銀行	11/18/2015	16.14
601169 北京銀行	11/18/2015	8.77
601186 中國鐵建	11/18/2015	15.18
601211 國泰君安	11/18/2015	24.06
601288 農業銀行	11/18/2015	3.25
601318 中國平安	11/18/2015	34.88
601328 交通銀行	11/18/2015	6.67
601336 新華保險	11/18/2015	47.01
601390 中國中鐵	11/18/2015	12.35
601398 工商銀行	11/18/2015	4.68
601601 中國太保	11/18/2015	26.43
601628 中國人壽	11/18/2015	27.91
601668 中國建築	11/18/2015	6.75
601669 中國電建	11/18/2015	9.06
601688 華泰證券	11/18/2015	20.3
601766 中國中車	11/18/2015	13.892
601800 中國交建	11/18/2015	15.66
601818 光大銀行	11/18/2015	4.49
601857 中國石油	11/18/2015	9.05
601901 方正證券	11/18/2015	10.21
601985 中國核電	11/18/2015	10.33
601988 中國銀行	11/18/2015	4.07
601989 中國重工	11/18/2015	10.91
601998 中信銀行	11/18/2015	8.13
600000 浦發銀行	11/17/2015	17.44
600010 包鋼股份	11/17/2015	4.14
600015 華夏銀行	11/17/2015	11.26
600016 民生銀行	11/17/2015	8.749
600018 上港集團	11/17/2015	7.39
600028 中國石化	11/17/2015	5.21
600030 中信證券	11/17/2015	20.2
600036 招商銀行	11/17/2015	18.14
600048 保利地產	11/17/2015	9.1
600050 中國聯通	11/17/2015	6.69
600104 上汽集團	11/17/2015	20.08
600109 國金證券	11/17/2015	18.02
600111 北方稀土	11/17/2015	15.82
600150 中國船舶	11/17/2015	39.21
600518 康美藥業	11/17/2015	16.75
600519 貴州茅台	11/17/2015	214.36
600585 海螺水泥	11/17/2015	17.65
600637 東方明珠	11/17/2015	36.58
600795 國電電力	11/17/2015	4.29
600837 海通證券	11/17/2015	17.11
600887 伊利股份	11/17/2015	15.26
600893 中航動力	11/17/2015	53
600958 東方證券	11/17/2015	27.19
600999 招商證券	11/17/2015	22.91
601006 大秦鐵路	11/17/2015	9.47
601088 中國神華	11/17/2015	15.68
601166 興業銀行	11/17/2015	16.06
601169 北京銀行	11/17/2015	8.77
601186 中國鐵建	11/17/2015	15.43
601211 國泰君安	11/17/2015	24.75
601288 農業銀行	11/17/2015	3.24
601318 中國平安	11/17/2015	35.26
601328 交通銀行	11/17/2015	6.63
601336 新華保險	11/17/2015	47.66
601390 中國中鐵	11/17/2015	12.6
601398 工商銀行	11/17/2015	4.67
601601 中國太保	11/17/2015	26.44
601628 中國人壽	11/17/2015	28.43
601668 中國建築	11/17/2015	6.78
601669 中國電建	11/17/2015	9.14
601688 華泰證券	11/17/2015	21.32
601766 中國中車	11/17/2015	14.129
601800 中國交建	11/17/2015	16.14
601818 光大銀行	11/17/2015	4.47
601857 中國石油	11/17/2015	9.04
601901 方正證券	11/17/2015	10.96
601985 中國核電	11/17/2015	10.65
601988 中國銀行	11/17/2015	4.06
601989 中國重工	11/17/2015	11.16
601998 中信銀行	11/17/2015	7.44
600000 浦發銀行	11/16/2015	17.42
600010 包鋼股份	11/16/2015	4.14
600015 華夏銀行	11/16/2015	11.14
600016 民生銀行	11/16/2015	8.739
600018 上港集團	11/16/2015	7.42
600028 中國石化	11/16/2015	5.19
600030 中信證券	11/16/2015	19.9
600036 招商銀行	11/16/2015	18.1
600048 保利地產	11/16/2015	9.05
600050 中國聯通	11/16/2015	6.71
600104 上汽集團	11/16/2015	20.21
600109 國金證券	11/16/2015	18.29
600111 北方稀土	11/16/2015	15.84
600150 中國船舶	11/16/2015	39.45
600518 康美藥業	11/16/2015	16.84
600519 貴州茅台	11/16/2015	213.78
600585 海螺水泥	11/16/2015	17.66
600637 東方明珠	11/16/2015	36.86
600795 國電電力	11/16/2015	4.29
600837 海通證券	11/16/2015	16.83
600887 伊利股份	11/16/2015	15.163
600893 中航動力	11/16/2015	50.98
600958 東方證券	11/16/2015	26.29
600999 招商證券	11/16/2015	22.76
601006 大秦鐵路	11/16/2015	9.44
601088 中國神華	11/16/2015	15.68
601166 興業銀行	11/16/2015	16
601169 北京銀行	11/16/2015	8.77
601186 中國鐵建	11/16/2015	15.59
601211 國泰君安	11/16/2015	24.27
601288 農業銀行	11/16/2015	3.23
601318 中國平安	11/16/2015	35.12
601328 交通銀行	11/16/2015	6.66
601336 新華保險	11/16/2015	47.83
601390 中國中鐵	11/16/2015	12.68
601398 工商銀行	11/16/2015	4.65
601601 中國太保	11/16/2015	26.23
601628 中國人壽	11/16/2015	28.14
601668 中國建築	11/16/2015	6.85
601669 中國電建	11/16/2015	9.22
601688 華泰證券	11/16/2015	21.37
601766 中國中車	11/16/2015	14.05
601800 中國交建	11/16/2015	16.28
601818 光大銀行	11/16/2015	4.43
601857 中國石油	11/16/2015	8.98
601901 方正證券	11/16/2015	11.17
601985 中國核電	11/16/2015	10.77
601988 中國銀行	11/16/2015	4.05
601989 中國重工	11/16/2015	11.14
601998 中信銀行	11/16/2015	7.44
600000 浦發銀行	11/13/2015	17.58
600010 包鋼股份	11/13/2015	4.12
600015 華夏銀行	11/13/2015	11.09
600016 民生銀行	11/13/2015	8.71
600018 上港集團	11/13/2015	7.44
600028 中國石化	11/13/2015	5.17
600030 中信證券	11/13/2015	20.26
600036 招商銀行	11/13/2015	18.14
600048 保利地產	11/13/2015	8.95
600050 中國聯通	11/13/2015	6.69
600104 上汽集團	11/13/2015	20.13
600109 國金證券	11/13/2015	17.66
600111 北方稀土	11/13/2015	15.95
600150 中國船舶	11/13/2015	39.08
600518 康美藥業	11/13/2015	16.64
600519 貴州茅台	11/13/2015	215.11
600585 海螺水泥	11/13/2015	17.78
600637 東方明珠	11/13/2015	37.29
600795 國電電力	11/13/2015	4.32
600837 海通證券	11/13/2015	17.12
600887 伊利股份	11/13/2015	15.154
600893 中航動力	11/13/2015	50.57
600958 東方證券	11/13/2015	26.7
600999 招商證券	11/13/2015	23.19
601006 大秦鐵路	11/13/2015	9.43
601088 中國神華	11/13/2015	15.57
601166 興業銀行	11/13/2015	16.02
601169 北京銀行	11/13/2015	8.77
601186 中國鐵建	11/13/2015	15.35
601211 國泰君安	11/13/2015	24.72
601288 農業銀行	11/13/2015	3.21
601318 中國平安	11/13/2015	35.05
601328 交通銀行	11/13/2015	6.64
601336 新華保險	11/13/2015	47.89
601390 中國中鐵	11/13/2015	12.49
601398 工商銀行	11/13/2015	4.6
601601 中國太保	11/13/2015	26.53
601628 中國人壽	11/13/2015	28.3
601668 中國建築	11/13/2015	6.84
601669 中國電建	11/13/2015	9.08
601688 華泰證券	11/13/2015	22
601766 中國中車	11/13/2015	14.04
601800 中國交建	11/13/2015	15.72
601818 光大銀行	11/13/2015	4.38
601857 中國石油	11/13/2015	8.94
601901 方正證券	11/13/2015	11.57
601985 中國核電	11/13/2015	10.78
601988 中國銀行	11/13/2015	4.02
601989 中國重工	11/13/2015	11.01
601998 中信銀行	11/13/2015	7.44
600000 浦發銀行	11/12/2015	17.36
600010 包鋼股份	11/12/2015	4.36
600015 華夏銀行	11/12/2015	11.17
600016 民生銀行	11/12/2015	8.799
600018 上港集團	11/12/2015	7.46
600028 中國石化	11/12/2015	5.28
600030 中信證券	11/12/2015	20.16
600036 招商銀行	11/12/2015	18.27
600048 保利地產	11/12/2015	9.18
600050 中國聯通	11/12/2015	6.84
600104 上汽集團	11/12/2015	19.9
600109 國金證券	11/12/2015	17.49
600111 北方稀土	11/12/2015	16.96
600150 中國船舶	11/12/2015	40.45
600518 康美藥業	11/12/2015	17.15
600519 貴州茅台	11/12/2015	220.01
600585 海螺水泥	11/12/2015	18.28
600637 東方明珠	11/12/2015	36.38
600795 國電電力	11/12/2015	4.32
600837 海通證券	11/12/2015	17.13
600887 伊利股份	11/12/2015	15.552
600893 中航動力	11/12/2015	50.42
600958 東方證券	11/12/2015	26.21
600999 招商證券	11/12/2015	23.45
601006 大秦鐵路	11/12/2015	9.48
601088 中國神華	11/12/2015	15.95
601166 興業銀行	11/12/2015	16.21
601169 北京銀行	11/12/2015	8.77
601186 中國鐵建	11/12/2015	15.84
601211 國泰君安	11/12/2015	24.71
601288 農業銀行	11/12/2015	3.23
601318 中國平安	11/12/2015	35.43
601328 交通銀行	11/12/2015	6.74
601336 新華保險	11/12/2015	47.83
601390 中國中鐵	11/12/2015	12.87
601398 工商銀行	11/12/2015	4.65
601601 中國太保	11/12/2015	26.8
601628 中國人壽	11/12/2015	28.6
601668 中國建築	11/12/2015	6.89
601669 中國電建	11/12/2015	9.2
601688 華泰證券	11/12/2015	22.17
601766 中國中車	11/12/2015	14.635
601800 中國交建	11/12/2015	16.09
601818 光大銀行	11/12/2015	4.45
601857 中國石油	11/12/2015	9.11
601901 方正證券	11/12/2015	11.1
601985 中國核電	11/12/2015	11.21
601988 中國銀行	11/12/2015	4.05
601989 中國重工	11/12/2015	11.51
601998 中信銀行	11/12/2015	7.63
600000 浦發銀行	11/11/2015	17.73
600010 包鋼股份	11/11/2015	4.26
600015 華夏銀行	11/11/2015	11.35
600016 民生銀行	11/11/2015	8.819
600018 上港集團	11/11/2015	7.61
600028 中國石化	11/11/2015	5.35
600030 中信證券	11/11/2015	20.86
600036 招商銀行	11/11/2015	18.44
600048 保利地產	11/11/2015	9.33
600050 中國聯通	11/11/2015	7.03
600104 上汽集團	11/11/2015	20.31
600109 國金證券	11/11/2015	17.85
600111 北方稀土	11/11/2015	16.08
600150 中國船舶	11/11/2015	41.08
600518 康美藥業	11/11/2015	17.44
600519 貴州茅台	11/11/2015	220.15
600585 海螺水泥	11/11/2015	18.43
600637 東方明珠	11/11/2015	36.87
600795 國電電力	11/11/2015	4.37
600837 海通證券	11/11/2015	17.59
600887 伊利股份	11/11/2015	15.425
600893 中航動力	11/11/2015	49.99
600958 東方證券	11/11/2015	27
600999 招商證券	11/11/2015	23.6
601006 大秦鐵路	11/11/2015	9.64
601088 中國神華	11/11/2015	16.2
601166 興業銀行	11/11/2015	16.41
601169 北京銀行	11/11/2015	8.77
601186 中國鐵建	11/11/2015	16.01
601211 國泰君安	11/11/2015	25.42
601288 農業銀行	11/11/2015	3.27
601318 中國平安	11/11/2015	35.84
601328 交通銀行	11/11/2015	6.9
601336 新華保險	11/11/2015	49.47
601390 中國中鐵	11/11/2015	13.04
601398 工商銀行	11/11/2015	4.7
601601 中國太保	11/11/2015	27.07
601628 中國人壽	11/11/2015	28.99
601668 中國建築	11/11/2015	7.06
601669 中國電建	11/11/2015	9.4
601688 華泰證券	11/11/2015	21.78
601766 中國中車	11/11/2015	14.714
601800 中國交建	11/11/2015	16.3
601818 光大銀行	11/11/2015	4.54
601857 中國石油	11/11/2015	9.2
601901 方正證券	11/11/2015	11.48
601985 中國核電	11/11/2015	11
601988 中國銀行	11/11/2015	4.1
601989 中國重工	11/11/2015	11.71
601998 中信銀行	11/11/2015	7.68
600000 浦發銀行	11/10/2015	18.37
600010 包鋼股份	11/10/2015	4.26
600015 華夏銀行	11/10/2015	11.52
600016 民生銀行	11/10/2015	8.957
600018 上港集團	11/10/2015	7.65
600028 中國石化	11/10/2015	5.39
600030 中信證券	11/10/2015	20.68
600036 招商銀行	11/10/2015	18.64
600048 保利地產	11/10/2015	9.21
600050 中國聯通	11/10/2015	6.96
600104 上汽集團	11/10/2015	20.68
600109 國金證券	11/10/2015	17.62
600111 北方稀土	11/10/2015	16.22
600150 中國船舶	11/10/2015	41.04
600518 康美藥業	11/10/2015	17.23
600519 貴州茅台	11/10/2015	222.38
600585 海螺水泥	11/10/2015	18.59
600637 東方明珠	11/10/2015	37.2
600795 國電電力	11/10/2015	4.33
600837 海通證券	11/10/2015	17.5
600887 伊利股份	11/10/2015	15.513
600893 中航動力	11/10/2015	50.2
600958 東方證券	11/10/2015	26.51
600999 招商證券	11/10/2015	23.31
601006 大秦鐵路	11/10/2015	9.75
601088 中國神華	11/10/2015	16.27
601166 興業銀行	11/10/2015	16.66
601169 北京銀行	11/10/2015	8.77
601186 中國鐵建	11/10/2015	16.11
601211 國泰君安	11/10/2015	25.42
601288 農業銀行	11/10/2015	3.29
601318 中國平安	11/10/2015	36.25
601328 交通銀行	11/10/2015	6.92
601336 新華保險	11/10/2015	49.62
601390 中國中鐵	11/10/2015	13.09
601398 工商銀行	11/10/2015	4.73
601601 中國太保	11/10/2015	27.13
601628 中國人壽	11/10/2015	29.36
601668 中國建築	11/10/2015	7.12
601669 中國電建	11/10/2015	9.49
601688 華泰證券	11/10/2015	21.37
601766 中國中車	11/10/2015	14.843
601800 中國交建	11/10/2015	16.2
601818 光大銀行	11/10/2015	4.62
601857 中國石油	11/10/2015	9.26
601901 方正證券	11/10/2015	11.28
601985 中國核電	11/10/2015	10.99
601988 中國銀行	11/10/2015	4.15
601989 中國重工	11/10/2015	11.66
601998 中信銀行	11/10/2015	7.83
600000 浦發銀行	11/9/2015	18.15
600010 包鋼股份	11/9/2015	4.2
600015 華夏銀行	11/9/2015	11.66
600016 民生銀行	11/9/2015	9.047
600018 上港集團	11/9/2015	7.83
600028 中國石化	11/9/2015	5.35
600030 中信證券	11/9/2015	20.39
600036 招商銀行	11/9/2015	19.08
600048 保利地產	11/9/2015	9.39
600050 中國聯通	11/9/2015	7.06
600104 上汽集團	11/9/2015	20.87
600109 國金證券	11/9/2015	17.5
600111 北方稀土	11/9/2015	15.77
600150 中國船舶	11/9/2015	41.46
600518 康美藥業	11/9/2015	17.5
600519 貴州茅台	11/9/2015	220.83
600585 海螺水泥	11/9/2015	18.68
600637 東方明珠	11/9/2015	37.09
600795 國電電力	11/9/2015	4.39
600837 海通證券	11/9/2015	17.44
600887 伊利股份	11/9/2015	15.726
600893 中航動力	11/9/2015	49.8
600958 東方證券	11/9/2015	25.99
600999 招商證券	11/9/2015	23.1
601006 大秦鐵路	11/9/2015	9.86
601088 中國神華	11/9/2015	16.18
601166 興業銀行	11/9/2015	16.8
601169 北京銀行	11/9/2015	8.77
601186 中國鐵建	11/9/2015	16.41
601211 國泰君安	11/9/2015	25.21
601288 農業銀行	11/9/2015	3.33
601318 中國平安	11/9/2015	36.45
601328 交通銀行	11/9/2015	6.91
601336 新華保險	11/9/2015	49.74
601390 中國中鐵	11/9/2015	13.32
601398 工商銀行	11/9/2015	4.8
601601 中國太保	11/9/2015	27.55
601628 中國人壽	11/9/2015	29.85
601668 中國建築	11/9/2015	7.11
601669 中國電建	11/9/2015	9.53
601688 華泰證券	11/9/2015	21.17
601766 中國中車	11/9/2015	14.902
601800 中國交建	11/9/2015	16.58
601818 光大銀行	11/9/2015	4.75
601857 中國石油	11/9/2015	9.24
601901 方正證券	11/9/2015	10.77
601985 中國核電	11/9/2015	11.17
601988 中國銀行	11/9/2015	4.19
601989 中國重工	11/9/2015	11.66
601998 中信銀行	11/9/2015	7.66
600000 浦發銀行	11/6/2015	17.88
600010 包鋼股份	11/6/2015	4.16
600015 華夏銀行	11/6/2015	11.32
